absence_days,weekly_self_study_hours,math_score,history_score,physics_score,chemistry_score,biology_score,english_score,geography_score,career_aspiration_Business Owner,career_aspiration_Doctor,science_avg,humanities_avg,engagement_score,performance_consistency,average_score,performance_category
0,29,93,69,79,78,77,73,77,0.0,0.0,81.75,73.0,29.0,92.53899023813354,78.0,High
5,35,92,88,87,98,96,85,96,0.0,0.0,93.25,89.66666666666667,32.5,94.87768653457296,91.71428571428572,Excellent
2,11,96,87,99,65,98,79,93,0.0,0.0,89.5,86.33333333333333,10.0,87.61144921808082,88.14285714285714,High
3,4,83,75,77,61,93,61,75,0.0,0.0,78.5,70.33333333333333,2.5,88.56904786701183,75.0,Average
0,15,78,84,79,96,76,71,71,0.0,0.0,82.25,75.33333333333333,15.0,91.32601041976098,79.28571428571429,High
10,25,82,74,84,74,86,81,100,0.0,0.0,81.5,85.0,20.0,91.18713062239848,83.0,High
1,31,94,91,68,61,34,60,63,0.0,0.0,64.25,71.33333333333333,30.5,79.6062567951648,67.28571428571429,Average
7,30,93,73,97,89,88,63,70,0.0,1.0,91.75,68.66666666666667,26.5,86.98169786507509,81.85714285714286,High
3,17,80,95,98,95,96,97,85,0.0,0.0,92.25,92.33333333333331,15.5,93.0786733999354,92.28571428571428,Excellent
10,0,55,99,71,94,69,87,84,1.0,0.0,72.25,90.0,-5.0,84.46049580983387,79.85714285714286,High
2,10,94,71,83,76,99,95,94,0.0,0.0,88.0,86.66666666666667,9.0,89.21641459041965,87.42857142857143,High
2,22,72,72,85,90,75,94,65,0.0,0.0,80.5,77.0,21.0,89.26066420427533,79.0,High
3,16,98,89,75,68,87,69,96,0.0,0.0,82.0,84.66666666666667,14.5,87.54436444243582,83.14285714285714,High
2,11,71,98,66,65,78,81,82,0.0,0.0,70.0,87.0,10.0,88.57321442524501,77.28571428571429,High
3,35,99,95,89,90,95,98,99,0.0,0.0,93.25,97.33333333333331,33.5,95.87689437438236,95.0,Excellent
1,25,97,67,86,95,65,91,76,0.0,0.0,85.75,78.0,24.5,86.83619681529254,82.42857142857143,High
9,5,85,64,99,93,89,61,67,1.0,0.0,91.5,64.0,0.5,84.60828918200573,79.71428571428571,High
2,35,100,88,98,90,93,95,98,0.0,0.0,95.25,93.66666666666669,39.0,95.53319118918428,94.57142857142856,Excellent
4,15,89,63,73,83,74,91,83,0.0,0.0,79.75,79.0,13.0,90.06928765802535,79.42857142857143,High
4,21,76,87,63,92,93,87,88,0.0,0.0,81.0,87.33333333333333,24.0,89.32738261227539,83.71428571428571,High
2,3,100,68,80,75,85,82,85,0.0,0.0,85.0,78.33333333333333,2.0,90.07648295833629,82.14285714285714,High
1,1,77,99,99,76,70,80,90,0.0,0.0,80.5,89.66666666666667,0.5,88.38309933965255,84.42857142857143,High
1,32,85,86,84,81,92,84,93,0.0,0.0,85.5,87.66666666666667,31.5,95.57066058886345,86.42857142857143,High
6,25,70,83,63,86,97,88,79,0.0,0.0,79.0,83.33333333333333,27.0,88.57738250328802,80.85714285714286,High
9,26,76,83,90,68,96,94,87,0.0,0.0,82.5,88.0,21.5,89.95960539572653,84.85714285714286,High
7,34,75,82,89,65,85,89,81,0.0,0.0,78.5,84.0,30.5,91.46715031132484,80.85714285714286,High
2,25,97,65,96,87,87,95,100,0.0,0.0,91.75,86.66666666666667,29.0,88.08562293057749,89.57142857142857,High
10,3,72,81,61,73,96,72,86,1.0,0.0,75.5,79.66666666666667,-2.0,88.6024229809682,77.28571428571429,High
3,12,84,69,68,92,86,67,73,0.0,0.0,82.5,69.66666666666667,10.5,89.86754389761956,77.0,High
1,25,84,94,65,74,92,81,79,0.0,0.0,78.75,84.66666666666667,24.5,89.93828567101534,81.28571428571429,High
6,50,94,87,99,99,86,86,85,0.0,1.0,94.5,86.0,47.0,93.69052111426596,90.85714285714286,Excellent
7,15,80,91,100,87,87,94,100,0.0,0.0,88.5,95.0,11.5,92.65801376296837,91.28571428571428,Excellent
0,34,87,98,79,87,92,80,93,0.0,0.0,86.25,90.33333333333331,34.0,93.07179676972449,88.0,High
6,27,93,94,87,92,99,93,88,0.0,0.0,92.75,91.66666666666669,24.0,96.0119225302457,92.28571428571428,Excellent
1,5,87,69,96,61,72,78,99,0.0,0.0,79.0,82.0,4.5,85.76724100634635,80.28571428571429,High
10,0,64,51,70,94,86,65,80,1.0,0.0,78.5,65.33333333333333,0.0,85.29820224792705,72.85714285714286,Average
5,15,96,73,91,71,72,74,76,0.0,0.0,82.5,74.33333333333333,12.5,89.86754389761956,79.0,High
2,31,97,62,93,80,96,94,67,0.0,0.0,91.5,74.33333333333333,35.0,85.3777729531537,84.14285714285714,High
6,0,62,79,75,65,71,75,93,0.0,0.0,68.25,82.33333333333333,-3.0,89.82299510801785,74.28571428571429,Average
1,5,97,79,96,94,59,83,64,1.0,0.0,86.5,75.33333333333333,4.5,84.57583837271011,81.71428571428571,High
3,35,85,100,90,93,94,97,98,0.0,0.0,90.5,98.33333333333331,33.5,94.8544980345752,93.85714285714286,Excellent
0,27,68,95,66,65,89,84,100,0.0,0.0,72.0,93.0,27.0,85.39406513319557,81.0,High
7,1,45,68,99,91,88,63,61,1.0,0.0,80.75,64.0,-2.5,80.52474096999697,73.57142857142857,Average
6,2,86,79,86,73,53,84,79,1.0,0.0,74.5,80.66666666666667,-1.0,88.37490399425204,77.14285714285714,High
10,34,97,94,73,98,87,97,98,0.0,0.0,88.75,96.33333333333331,29.0,90.76239569296598,92.0,Excellent
2,18,93,67,65,61,61,96,65,0.0,0.0,70.0,76.0,22.0,84.83581914667393,72.57142857142857,Average
1,14,85,93,75,72,84,63,63,0.0,0.0,79.0,73.0,13.5,88.54200216941396,76.42857142857143,High
1,6,88,88,98,92,71,66,90,0.0,0.0,87.25,81.33333333333333,5.5,88.32789242518322,84.71428571428571,High
5,2,100,67,98,71,92,79,99,0.0,0.0,90.25,81.66666666666667,4.5,85.98979963434805,86.57142857142857,High
2,19,93,74,88,92,77,89,96,0.0,0.0,87.5,86.33333333333333,18.0,91.67333600213549,87.0,High
1,1,70,63,73,97,63,61,90,0.0,0.0,75.75,71.33333333333333,0.5,85.78230478794622,73.85714285714286,Average
2,13,82,67,94,88,86,89,98,0.0,0.0,87.5,84.66666666666667,12.0,90.02145157994268,86.28571428571429,High
8,3,41,76,94,93,79,84,96,1.0,0.0,76.75,85.33333333333333,-1.0,80.96619548577547,80.42857142857143,High
2,21,94,74,74,89,67,93,96,0.0,0.0,81.0,87.66666666666667,20.0,88.17589226159015,83.85714285714286,High
2,29,67,69,75,94,98,80,74,0.0,0.0,83.5,74.33333333333333,28.0,87.96038285690193,79.57142857142857,High
0,11,89,75,64,81,66,82,92,0.0,0.0,75.0,83.0,16.0,89.27841518466691,78.42857142857143,High
3,23,82,82,100,93,91,61,83,0.0,1.0,91.5,75.33333333333333,21.5,87.6056848668816,84.57142857142857,High
2,30,96,79,93,92,92,71,87,0.0,0.0,93.25,79.0,29.0,90.99206698832316,87.14285714285714,High
1,13,94,84,84,89,52,97,76,0.0,0.0,79.75,85.66666666666667,12.5,84.93664174545523,82.28571428571429,High
4,19,84,65,83,99,86,75,67,0.0,0.0,88.0,69.0,17.0,88.16180515691445,79.85714285714286,High
5,33,87,98,97,70,80,67,82,0.0,0.0,83.5,82.33333333333333,30.5,87.94457245331658,83.0,High
2,21,90,93,66,77,72,82,82,0.0,0.0,76.25,85.66666666666667,20.0,90.46560112514892,80.28571428571429,High
7,31,86,81,91,83,97,83,80,0.0,0.0,89.25,81.33333333333333,27.5,93.87821999119616,85.85714285714286,High
6,3,48,72,64,65,64,55,79,1.0,0.0,60.25,68.66666666666667,0.0,89.77864047808754,63.85714285714285,Average
7,3,49,59,99,59,75,54,70,1.0,0.0,70.5,61.0,-0.5,83.08987341997758,66.42857142857143,Average
0,30,90,83,72,77,99,84,67,0.0,0.0,84.5,78.0,30.0,89.14160408233509,81.71428571428571,High
5,1,40,51,93,100,76,60,99,1.0,0.0,77.25,70.0,3.5,75.68657043642635,74.14285714285714,Average
0,8,78,81,71,91,79,79,75,0.0,0.0,79.75,78.33333333333333,13.0,93.82400962250937,79.14285714285714,High
2,29,87,68,75,96,91,72,78,0.0,0.0,87.25,72.66666666666667,28.0,89.54374190576125,81.0,High
2,18,79,81,68,70,60,65,71,0.0,0.0,69.25,72.33333333333333,17.0,92.587012683649,70.57142857142857,Average
6,4,100,100,94,83,62,92,71,0.0,0.0,84.75,87.66666666666667,6.0,85.26908013734376,86.0,High
1,10,71,72,65,65,65,67,97,0.0,0.0,66.5,78.66666666666667,9.5,88.47156723987332,71.71428571428571,Average
2,32,77,64,69,60,92,76,74,0.0,0.0,74.5,71.33333333333333,31.0,89.56881963488676,73.14285714285714,Average
1,32,83,84,96,96,79,80,81,0.0,0.0,88.5,81.66666666666667,31.5,92.67749717521068,85.57142857142857,High
2,16,96,79,80,71,67,76,63,0.0,0.0,78.5,72.66666666666667,20.0,89.19876550265357,76.0,High
6,35,91,96,100,95,100,94,95,0.0,0.0,96.5,95.0,32.0,96.76330562514926,95.85714285714286,Excellent
8,2,71,69,95,83,90,93,89,1.0,0.0,84.75,83.66666666666667,-2.0,89.53236279901579,84.28571428571429,High
3,27,84,80,75,63,71,86,63,0.0,0.0,73.25,76.33333333333333,25.5,90.60395219862552,74.57142857142857,Average
3,28,91,61,61,85,64,76,88,0.0,0.0,75.25,75.0,26.5,86.84162406894919,75.14285714285714,High
2,2,59,65,72,60,94,63,75,0.0,0.0,71.25,67.66666666666667,1.0,87.7564399823923,69.71428571428571,Average
3,42,89,90,91,95,87,92,96,0.0,1.0,90.5,92.66666666666669,40.5,96.7928650970509,91.42857142857144,Excellent
7,31,81,92,68,93,69,78,89,0.0,0.0,77.75,86.33333333333333,27.5,89.59395779915754,81.42857142857143,High
3,15,77,84,86,97,90,83,92,0.0,0.0,87.5,86.33333333333333,13.5,93.41719411395616,87.0,High
7,1,72,58,73,57,67,88,70,1.0,0.0,67.25,72.0,-2.5,89.5482970173232,69.28571428571429,Average
5,10,91,63,78,93,76,76,90,0.0,0.0,84.5,76.33333333333333,7.5,89.13721950879979,81.0,High
5,40,88,100,94,91,85,91,88,0.0,1.0,89.5,93.0,37.5,95.10102051443364,91.0,Excellent
8,40,94,88,99,92,98,85,95,0.0,1.0,95.75,89.33333333333333,36.0,94.90098048640722,93.0,Excellent
0,8,67,72,98,65,61,87,89,0.0,0.0,72.75,82.66666666666667,8.0,85.79906106390614,77.0,High
2,22,88,86,82,89,81,61,83,0.0,0.0,85.0,76.66666666666667,21.0,90.49812048667664,81.42857142857143,High
3,21,67,67,62,80,61,61,82,0.0,0.0,67.5,70.0,19.5,91.1144847671966,68.57142857142857,Average
7,31,95,87,96,97,83,93,88,0.0,0.0,92.75,89.33333333333333,27.5,94.6860471174374,91.28571428571428,Excellent
1,10,96,91,78,94,81,88,86,0.0,0.0,87.25,88.33333333333333,9.5,93.39913425591548,87.71428571428571,High
3,35,87,99,99,100,98,96,94,0.0,0.0,96.0,96.33333333333331,38.5,95.47493751687443,96.14285714285714,Excellent
3,14,85,88,85,92,96,81,95,0.0,0.0,89.5,88.0,12.5,94.36000675447887,88.85714285714286,High
2,7,88,85,100,68,65,97,94,0.0,0.0,80.25,92.0,6.0,86.17111373833399,85.28571428571429,High
5,4,94,68,72,99,83,53,83,1.0,0.0,87.0,68.0,1.5,84.17356039798621,78.85714285714286,High
4,14,67,100,77,85,73,95,86,0.0,0.0,75.5,93.66666666666669,17.0,88.18596476340838,83.28571428571429,High
1,29,92,63,99,77,82,88,72,0.0,0.0,87.5,74.33333333333333,33.5,87.67889924521661,81.85714285714286,High
3,20,76,75,60,77,71,70,88,0.0,0.0,71.0,77.66666666666667,18.5,91.5259499759841,73.85714285714286,Average
3,24,86,75,96,62,81,91,84,0.0,0.0,81.25,83.33333333333333,27.5,88.84311017907811,82.14285714285714,High
3,27,94,94,86,62,73,90,75,0.0,0.0,78.75,86.33333333333333,30.5,87.76616713099828,82.0,High
3,31,100,85,62,62,89,65,67,0.0,0.0,78.25,72.33333333333333,29.5,84.61912133292026,75.71428571428571,High
4,27,74,84,71,93,65,98,61,0.0,0.0,75.75,81.0,25.0,85.95246166286302,78.0,High
2,23,99,98,70,73,63,62,88,0.0,0.0,76.25,82.66666666666667,22.0,84.16754388394945,79.0,High
10,0,66,97,72,98,86,86,63,1.0,0.0,80.5,82.0,-5.0,85.71214301783304,81.14285714285714,High
2,35,99,96,100,95,90,95,88,0.0,0.0,96.0,93.0,34.0,95.61387468964972,94.71428571428572,Excellent
1,33,97,76,99,85,98,62,97,0.0,0.0,94.75,78.33333333333333,37.5,85.79068045595561,87.71428571428571,High
5,11,81,71,76,95,99,85,71,0.0,0.0,87.75,75.66666666666667,13.5,88.86660963801319,82.57142857142857,High
9,10,95,88,62,85,82,94,73,0.0,0.0,81.0,85.0,5.5,88.20008071052622,82.71428571428571,High
6,3,55,69,53,75,86,95,61,1.0,0.0,67.25,75.0,0.0,84.19011761737676,70.57142857142857,Average
3,5,50,62,97,90,93,75,80,0.0,0.0,82.5,72.33333333333333,3.5,82.76216785257331,78.14285714285714,High
5,34,98,84,90,83,84,61,99,0.0,0.0,88.75,81.33333333333333,31.5,87.28705196978106,85.57142857142857,High
7,15,88,67,71,85,68,88,67,0.0,0.0,78.0,74.0,11.5,89.83938509547305,76.28571428571429,High
1,20,87,99,92,85,62,69,67,0.0,0.0,81.5,78.33333333333333,19.5,85.9000168861972,80.14285714285714,High
1,3,73,74,94,76,97,86,85,0.0,0.0,85.0,81.66666666666667,2.5,90.35881848773808,83.57142857142857,High
2,2,46,71,60,50,85,69,62,1.0,0.0,60.25,67.33333333333333,6.0,86.76224734941405,63.285714285714285,Average
1,27,88,82,90,94,99,78,65,0.0,0.0,92.75,75.0,26.5,88.6799798081957,85.14285714285714,High
0,29,95,62,68,64,71,87,60,0.0,0.0,74.5,69.66666666666667,29.0,86.59779691173695,72.42857142857143,Average
1,2,73,71,60,70,78,72,78,0.0,0.0,70.25,73.66666666666667,6.5,93.92507103706043,71.71428571428571,Average
5,9,70,88,100,91,98,68,81,0.0,0.0,89.75,79.0,6.5,87.29267178057518,85.14285714285714,High
7,14,84,100,99,94,84,86,63,0.0,0.0,90.25,83.0,10.5,87.37161172293983,87.14285714285714,High
8,25,88,60,87,90,87,86,62,0.0,1.0,88.0,69.33333333333333,21.0,86.94881869969873,80.0,High
1,9,66,65,82,96,87,87,63,0.0,0.0,82.75,71.66666666666667,13.5,86.83438822791234,78.0,High
9,2,46,54,93,57,99,59,73,1.0,0.0,73.75,62.0,-2.5,79.63078887377418,68.71428571428571,Average
5,31,71,92,60,73,74,86,94,0.0,0.0,69.5,90.66666666666669,28.5,87.56540922993251,78.57142857142857,High
5,3,76,77,99,87,95,94,85,0.0,0.0,89.25,85.33333333333333,0.5,91.0583904719351,87.57142857142857,High
5,12,78,95,66,70,75,99,84,0.0,0.0,72.25,92.66666666666669,9.5,87.61721625266219,81.0,High
5,5,100,54,70,58,50,95,92,1.0,0.0,69.5,80.33333333333333,2.5,78.83061509767332,74.14285714285714,Average
10,11,73,97,87,93,78,99,86,0.0,0.0,82.75,94.0,6.0,90.37612096818296,87.57142857142857,High
2,4,96,63,85,77,82,65,88,0.0,0.0,85.0,72.0,3.0,87.96038285690193,79.42857142857143,High
2,25,82,84,93,70,99,66,80,0.0,0.0,86.0,76.66666666666667,24.0,88.32381340790867,82.0,High
1,33,81,91,71,79,98,69,75,0.0,0.0,82.25,78.33333333333333,32.5,89.41924478345798,80.57142857142857,High
1,24,97,80,67,71,75,96,100,0.0,0.0,77.5,92.0,23.5,86.31650281404292,83.71428571428571,High
3,0,92,65,95,60,93,69,82,0.0,0.0,85.0,72.0,-1.5,85.361498905772,79.42857142857143,High
6,0,81,77,92,97,62,65,92,1.0,0.0,83.0,78.0,-3.0,86.27133690135159,80.85714285714286,High
2,3,99,69,71,84,96,84,69,0.0,0.0,87.5,74.0,2.0,87.40748521654913,81.71428571428571,High
2,26,97,100,87,90,96,86,93,0.0,0.0,92.5,93.0,25.0,94.71750419737394,92.71428571428572,Excellent
7,31,80,87,94,68,89,82,76,0.0,0.0,82.75,81.66666666666667,27.5,91.30681712078776,82.28571428571429,High
4,20,88,62,91,83,97,83,63,0.0,0.0,89.75,69.33333333333333,18.0,86.47225074153131,81.0,High
1,9,95,72,99,67,83,78,65,0.0,0.0,86.0,71.66666666666667,8.5,86.72811779954112,79.85714285714286,High
10,15,90,81,69,70,95,97,62,0.0,0.0,81.0,80.0,15.0,86.10926996330355,80.57142857142857,High
10,1,77,89,50,82,71,78,70,1.0,0.0,70.0,79.0,-4.0,87.65187502184277,73.85714285714286,Average
1,4,82,69,91,95,82,85,60,1.0,0.0,87.5,71.33333333333333,8.5,87.76811348895652,80.57142857142857,High
3,2,90,74,88,97,88,73,66,0.0,0.0,90.75,71.0,5.5,88.7347986300838,82.28571428571429,High
5,32,94,90,81,82,100,82,98,0.0,0.0,89.25,90.0,29.5,91.96140263360284,89.57142857142857,High
7,2,87,84,76,87,65,80,72,1.0,0.0,78.75,78.66666666666667,-1.5,91.7595654298598,78.71428571428571,High
1,2,86,66,88,98,68,79,77,0.0,0.0,85.0,74.0,1.5,88.64637670588098,80.28571428571429,High
6,19,84,85,83,69,82,91,69,0.0,0.0,79.5,81.66666666666667,16.0,91.67619592459587,80.42857142857143,High
4,12,86,63,85,64,98,97,86,0.0,0.0,83.25,82.0,10.0,85.83767573555002,82.71428571428571,High
10,5,70,66,98,96,64,65,91,1.0,0.0,82.0,74.0,0.0,84.38102497113267,78.57142857142857,High
4,22,87,94,72,93,44,92,83,0.0,0.0,74.0,89.66666666666667,20.0,82.09549138983623,80.71428571428571,High
7,1,47,78,75,62,61,55,93,1.0,0.0,61.25,75.33333333333333,-2.5,84.37188126362949,67.28571428571429,Average
0,21,96,63,77,93,61,86,83,0.0,0.0,81.75,77.33333333333333,21.0,86.28348232447983,79.85714285714286,High
4,5,54,93,96,59,84,79,93,1.0,0.0,73.25,88.33333333333333,3.0,83.03224346282745,79.71428571428571,High
3,5,59,100,64,68,86,89,91,0.0,0.0,69.25,93.33333333333331,8.5,84.30650726301776,79.57142857142857,High
2,8,92,99,93,82,97,70,79,0.0,0.0,91.0,82.66666666666667,7.0,89.3407764063677,87.42857142857143,High
4,25,100,62,78,74,72,73,78,0.0,0.0,81.0,71.0,23.0,88.41388351352813,76.71428571428571,High
5,34,92,81,84,84,84,66,74,0.0,0.0,86.0,73.66666666666667,31.5,91.61918290152474,80.71428571428571,High
3,0,75,66,91,73,100,94,67,0.0,0.0,84.75,75.66666666666667,-1.5,86.15046846245247,80.85714285714286,High
0,34,93,74,63,97,64,61,92,0.0,0.0,79.25,75.66666666666667,34.0,84.14950804428786,77.71428571428571,High
2,31,100,96,67,63,91,96,84,0.0,0.0,80.25,92.0,30.0,85.21583859086256,85.28571428571429,High
7,1,80,84,67,96,88,94,86,1.0,0.0,82.75,88.0,-2.5,90.32184590602802,85.0,High
1,28,100,92,66,96,76,88,77,0.0,0.0,84.5,85.66666666666667,32.5,87.68469786539255,85.0,High
4,5,52,65,74,71,63,59,67,1.0,0.0,65.0,63.66666666666666,3.0,92.60952994600156,64.42857142857143,Average
1,26,95,69,91,67,67,70,71,0.0,0.0,80.0,70.0,25.5,88.04572202495015,75.71428571428571,High
1,21,100,67,100,65,67,92,67,0.0,0.0,83.0,75.33333333333333,20.5,83.28958123690208,79.71428571428571,High
4,22,96,73,90,84,64,75,62,0.0,0.0,83.5,70.0,20.0,87.15847509425917,77.71428571428571,High
3,30,60,67,94,74,71,98,74,0.0,0.0,74.75,79.66666666666667,28.5,86.01871999864854,76.85714285714286,High
7,2,51,98,90,54,77,80,71,1.0,0.0,68.0,83.0,-1.5,82.61363424157554,74.42857142857143,Average
5,24,85,100,93,64,81,78,64,0.0,0.0,80.75,80.66666666666667,21.5,86.41429322517858,80.71428571428571,High
10,15,76,86,68,83,82,67,69,0.0,0.0,77.25,74.0,10.0,92.05375200847236,75.85714285714286,High
1,24,92,63,87,92,81,78,74,0.0,0.0,88.0,71.66666666666667,23.5,89.51191151829849,81.0,High
5,3,90,89,95,73,79,98,68,0.0,0.0,84.25,85.0,0.5,88.61496387273858,84.57142857142857,High
6,4,73,53,68,60,95,96,99,1.0,0.0,74.0,82.66666666666667,6.0,81.16993285802123,77.71428571428571,High
5,42,90,89,92,93,97,92,100,0.0,1.0,93.0,93.66666666666669,39.5,96.09639970820588,93.28571428571428,Excellent
6,24,87,87,86,91,90,75,79,0.0,0.0,88.5,80.33333333333333,21.0,94.14053472291768,85.0,High
1,0,93,96,70,92,65,90,84,0.0,0.0,80.0,90.0,-0.5,87.87957253621961,84.28571428571429,High
3,4,75,91,68,86,81,72,89,0.0,0.0,77.5,84.0,2.5,91.13594739572082,80.28571428571429,High
3,25,96,100,99,82,79,95,89,0.0,0.0,89.0,94.66666666666669,23.5,91.69624296162388,91.42857142857144,Excellent
1,1,63,75,68,63,63,73,79,0.0,0.0,64.25,75.66666666666667,5.5,93.40635226326198,69.14285714285714,Average
5,35,85,90,89,98,100,97,95,0.0,0.0,93.0,94.0,32.5,94.49675420449763,93.42857142857144,Excellent
7,20,93,61,65,77,97,90,90,0.0,0.0,83.0,80.33333333333333,16.5,85.68883219965876,81.85714285714286,High
7,11,60,92,82,65,82,91,67,0.0,0.0,72.25,83.33333333333333,7.5,87.06426139204517,77.0,High
3,21,95,91,63,83,75,73,74,0.0,0.0,79.0,79.33333333333333,19.5,88.82818171426317,79.14285714285714,High
9,1,61,73,76,51,76,50,77,1.0,0.0,66.0,66.66666666666667,-3.5,87.92089564972792,66.28571428571429,Average
3,15,97,81,65,70,62,96,75,0.0,0.0,73.5,84.0,13.5,85.90508365875601,78.0,High
1,33,90,64,91,93,86,91,97,0.0,0.0,90.0,84.0,32.5,89.15476843866173,87.42857142857143,High
10,4,90,100,80,66,63,69,66,1.0,0.0,74.75,78.33333333333333,-1.0,85.82591230784986,76.28571428571429,High
2,24,85,74,68,68,75,78,95,0.0,0.0,74.0,82.33333333333333,28.0,90.32430634946272,77.57142857142857,High
1,13,82,87,98,73,74,89,66,0.0,0.0,81.75,80.66666666666667,12.5,88.98918280788864,81.28571428571429,High
6,5,95,88,66,72,92,52,70,1.0,0.0,81.25,70.0,2.0,84.2534962308333,76.42857142857143,High
1,12,95,96,66,68,90,91,99,0.0,0.0,79.75,95.33333333333331,16.5,86.37579185350401,86.42857142857143,High
4,8,81,90,71,97,81,86,73,0.0,0.0,82.5,83.0,11.0,90.82186864127044,82.71428571428571,High
2,8,62,69,99,95,73,79,83,0.0,0.0,82.25,77.0,7.0,86.52162225389618,80.0,High
5,8,95,92,89,64,77,80,66,0.0,0.0,81.25,79.33333333333333,5.5,87.68663134560458,80.42857142857143,High
4,0,64,62,51,85,74,91,93,1.0,0.0,68.5,82.0,3.0,83.96135619080917,74.28571428571429,Average
5,14,96,67,88,82,90,74,96,0.0,0.0,89.0,79.0,11.5,88.97405656773859,84.71428571428571,High
4,3,40,58,57,68,57,99,95,1.0,0.0,55.5,84.0,6.0,78.33809576149652,67.71428571428571,Average
2,19,87,80,84,65,91,84,65,0.0,0.0,81.75,76.33333333333333,18.0,89.59395779915754,79.42857142857143,High
4,29,74,95,82,61,70,88,92,0.0,0.0,71.75,91.66666666666669,27.0,87.5271723906955,80.28571428571429,High
7,0,51,56,64,85,91,78,97,1.0,0.0,72.75,77.0,1.5,82.17813007512827,74.57142857142857,Average
7,5,57,74,98,93,63,70,67,0.0,0.0,77.75,70.33333333333333,1.5,84.67184352401173,74.57142857142857,Average
6,4,84,54,52,52,65,54,69,1.0,0.0,63.25,59.0,1.0,87.97423401113062,61.42857142857143,Average
7,1,84,83,71,98,93,95,99,1.0,0.0,86.5,92.33333333333331,-2.5,89.85110843490779,89.0,High
8,12,100,84,73,96,97,85,63,0.0,0.0,91.5,77.33333333333333,13.0,86.35134752857579,85.42857142857143,High
3,27,90,91,88,95,98,99,71,0.0,0.0,92.75,87.0,25.5,90.55340827398076,90.28571428571428,Excellent
4,12,97,77,66,93,99,78,91,0.0,0.0,88.75,82.0,15.0,87.69243360870271,85.85714285714286,High
3,21,77,93,69,75,88,81,89,0.0,0.0,77.25,87.66666666666667,19.5,91.34524628283611,81.71428571428571,High
9,15,82,61,79,84,73,95,85,0.0,0.0,79.5,80.33333333333333,10.5,89.34747961859775,79.85714285714286,High
3,26,89,68,83,88,69,79,74,0.0,0.0,82.25,73.66666666666667,24.5,91.41984571123297,78.57142857142857,High
10,3,43,83,58,89,87,78,86,1.0,0.0,69.25,82.33333333333333,-2.0,82.45549875859894,74.85714285714286,Average
1,31,86,85,66,94,62,86,92,0.0,0.0,77.0,87.66666666666667,30.5,87.48524680151272,81.57142857142857,High
9,31,92,74,95,97,87,78,68,0.0,0.0,92.75,73.33333333333333,26.5,88.79200965297312,84.42857142857143,High
3,3,71,70,60,84,87,87,64,0.0,0.0,75.5,73.66666666666667,1.5,88.77927088354942,74.71428571428571,Average
8,16,92,81,71,97,96,72,63,0.0,0.0,89.0,72.0,12.0,86.43885101089285,81.71428571428571,High
5,29,77,92,65,62,76,84,100,0.0,0.0,70.0,92.0,26.5,86.26613500797944,79.42857142857143,High
4,31,90,62,87,63,77,71,68,0.0,0.0,79.25,67.0,29.0,88.86447127433996,74.0,Average
1,46,91,85,98,96,98,96,93,0.0,1.0,95.75,91.33333333333331,45.5,95.32993321144934,93.85714285714286,Excellent
1,24,88,72,96,97,71,60,61,0.0,0.0,88.0,64.33333333333333,23.5,84.27922212030025,77.85714285714286,High
2,2,98,73,85,78,61,74,96,0.0,0.0,80.5,81.0,1.0,86.76224734941405,80.71428571428571,High
10,2,87,60,67,88,99,56,92,1.0,0.0,85.25,69.33333333333333,-3.0,82.94267368687633,78.42857142857143,High
3,9,66,64,82,82,72,96,100,0.0,0.0,75.5,86.66666666666667,7.5,85.97960668984538,80.28571428571429,High
7,0,83,98,51,72,90,59,73,1.0,0.0,74.0,76.66666666666667,-3.5,83.35239184919175,75.14285714285714,High
8,4,40,94,90,68,61,77,92,1.0,0.0,64.75,87.66666666666667,0.0,80.21905678978592,74.57142857142857,Average
6,4,43,90,78,63,68,63,72,1.0,0.0,63.0,75.0,1.0,85.42343694569291,68.14285714285714,Average
4,34,100,97,74,74,82,75,69,0.0,0.0,82.5,80.33333333333333,32.0,87.79539509232761,81.57142857142857,High
