gender,part_time_job,absence_days,extracurricular_activities,weekly_self_study_hours,math_score,history_score,physics_score,chemistry_score,biology_score,english_score,geography_score,career_aspiration_Accountant,career_aspiration_Artist,career_aspiration_Banker,career_aspiration_Business Owner,career_aspiration_Construction Engineer,career_aspiration_Designer,career_aspiration_Doctor,career_aspiration_Game Developer,career_aspiration_Government Officer,career_aspiration_Lawyer,career_aspiration_Real Estate Developer,career_aspiration_Scientist,career_aspiration_Software Engineer,career_aspiration_Stock Investor,career_aspiration_Teacher,career_aspiration_Unknown,career_aspiration_Writer,average_score,science_avg,humanities_avg,engagement_score,performance_consistency
1,0,2,0,31,89,91,85,69,76,92,94,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.14285714285714,79.75,92.33333333333331,30.0,90.70074247715493
0,0,3,0,6,59,88,74,92,72,97,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,74.25,83.0,4.5,85.47416095366606
1,0,3,0,16,99,70,74,65,99,74,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,77.57142857142857,84.25,68.66666666666667,14.5,84.71539834935017
0,0,6,0,34,89,89,85,74,78,87,82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.42857142857143,81.5,86.0,31.0,94.25958355584014
0,0,3,0,26,86,63,78,78,80,67,97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,78.42857142857143,80.5,75.66666666666667,24.5,88.64427981357497
1,0,6,0,21,79,65,91,65,61,88,95,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.71428571428571,74.0,82.66666666666667,18.0,85.94398959265366
0,0,3,0,46,96,89,91,90,90,91,99,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.28571428571428,91.75,93.0,44.5,96.27109105705678
1,0,6,0,48,95,90,85,90,96,89,96,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.57142857142856,91.5,91.66666666666669,45.0,95.80249507218305
0,1,1,0,46,96,85,90,95,100,96,88,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.85714285714286,95.25,89.66666666666667,45.5,94.69501582067797
1,1,3,0,28,95,80,64,97,85,94,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,82.14285714285714,85.25,78.0,26.5,84.95087409594197
0,1,4,0,2,80,62,84,95,71,85,87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,80.57142857142857,82.5,78.0,0.0,89.06295068955764
0,1,0,0,32,86,70,73,85,67,91,98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,81.42857142857143,77.75,86.33333333333333,32.0,88.38309933965255
0,1,10,0,5,42,95,99,61,62,77,99,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.42857142857143,66.0,90.33333333333331,0.0,77.65529784746025
1,0,4,0,31,80,93,93,94,81,81,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.71428571428571,87.0,84.0,29.0,92.79550404922301
0,0,4,1,1,79,97,100,94,65,62,76,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.85714285714286,84.5,78.33333333333333,4.0,84.57892598391656
1,1,9,1,4,43,63,91,67,74,71,88,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,68.75,74.0,4.5,83.86515158629207
0,0,2,1,8,58,84,95,66,99,91,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,80.42857142857143,79.5,81.66666666666667,12.0,84.17957920010613
1,0,3,1,23,86,73,83,93,46,91,70,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.42857142857143,77.0,78.0,26.5,83.70217659872804
1,0,1,0,23,96,91,97,84,89,82,75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.71428571428571,91.5,82.66666666666667,22.5,92.08978960005307
0,0,1,0,28,91,88,98,89,75,91,92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.14285714285714,88.25,90.33333333333331,27.5,92.98980334492269
1,0,1,0,7,85,62,77,62,80,88,83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,76.71428571428571,76.0,77.66666666666667,6.5,89.35866102231043
1,0,0,0,5,87,91,93,92,97,95,99,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.42857142857144,92.25,95.0,5.0,96.0059568164101
1,0,2,0,4,60,91,85,67,98,61,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,75.14285714285714,77.5,72.0,3.0,84.23687243989346
1,0,2,0,26,76,85,67,60,100,63,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,73.57142857142857,75.75,70.66666666666667,25.0,85.47580016137272
1,0,4,1,33,84,89,74,79,86,93,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.71428571428571,80.75,92.33333333333331,36.0,92.52305129716929
1,0,4,1,34,87,94,74,84,77,82,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.28571428571429,80.5,87.0,37.0,93.42443194559624
1,1,4,0,16,82,79,64,75,93,82,60,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.42857142857143,78.5,73.66666666666667,14.0,88.67367163262011
0,0,4,0,3,64,61,73,70,87,75,100,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.71428571428571,73.5,78.66666666666667,1.0,86.38977975056629
0,0,3,0,25,77,80,88,84,84,92,82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.85714285714286,83.25,84.66666666666667,23.5,95.01908403910247
1,0,0,0,4,86,82,90,69,66,93,94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,82.85714285714286,77.75,89.66666666666667,4.0,88.70946456202407
0,0,0,0,4,81,84,76,88,84,89,87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,84.14285714285714,82.25,86.66666666666667,4.0,95.47493751687443
1,0,3,0,21,91,90,92,78,67,86,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,82.14285714285714,82.0,82.33333333333333,19.5,89.81130411634915
1,0,7,0,4,72,99,61,67,95,98,89,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,73.75,95.33333333333331,0.5,84.07308357946629
1,0,3,0,24,80,70,80,96,72,99,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,80.28571428571429,82.0,78.0,22.5,87.05506166212335
0,0,2,0,16,90,89,98,70,79,60,92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,82.57142857142857,84.25,80.33333333333333,15.0,86.43709540871201
0,0,10,0,2,72,51,52,98,50,90,63,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,68.0,68.0,-3.0,80.44665416525005
0,0,3,0,35,93,85,89,93,90,91,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,89.85714285714286,91.25,88.0,33.5,97.14643080636597
0,0,2,0,24,95,85,90,94,91,84,85,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.14285714285714,92.5,84.66666666666667,23.0,95.47493751687443
0,0,2,1,46,86,93,89,90,100,86,93,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,91.25,90.66666666666669,50.0,95.10102051443364
1,0,6,0,1,89,55,89,67,55,64,70,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.85714285714286,75.0,63.0,-2.0,85.75887912383565
0,0,5,0,26,90,75,67,85,64,95,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,81.71428571428571,76.5,88.66666666666667,23.5,86.86335550563126
0,0,1,0,5,79,95,81,67,66,71,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,75.0,73.25,77.33333333333333,4.5,89.24515613006555
1,1,5,0,17,86,88,98,66,62,95,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,83.57142857142857,78.0,91.0,14.5,85.9779085861257
0,0,3,0,4,83,78,68,72,77,89,70,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.71428571428571,75.0,79.0,2.5,92.52305129716929
0,0,6,0,27,85,92,62,95,65,89,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.28571428571429,76.75,92.0,24.0,86.0153144986586
0,0,3,0,0,66,78,86,87,64,65,64,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.85714285714286,75.75,69.0,-1.5,89.47338972842996
0,0,6,1,16,93,80,60,62,43,68,67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.57142857142857,64.5,71.66666666666667,18.0,84.22177510134993
0,0,6,1,14,65,89,79,95,71,61,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,74.57142857142857,77.5,70.66666666666667,16.0,86.51102743155057
1,1,2,0,5,52,66,98,83,92,82,91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,80.57142857142857,81.25,79.66666666666667,4.0,83.77391870211066
1,0,3,1,31,90,80,84,70,65,89,64,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.42857142857143,77.25,77.66666666666667,34.5,88.95679480619957
1,0,2,1,4,83,89,99,100,73,86,88,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.28571428571429,88.75,87.66666666666667,8.0,90.69562314975212
0,0,1,0,5,62,89,72,68,85,80,75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.85714285714286,71.75,81.33333333333333,4.5,90.48810268788658
1,0,1,0,11,98,72,99,84,60,95,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,85.85714285714286,85.25,86.66666666666667,10.5,85.17402536729799
0,0,8,1,12,76,75,74,67,76,82,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,75.57142857142857,73.25,78.66666666666667,13.0,95.35037123857747
1,0,0,0,5,97,62,98,70,67,71,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.42857142857143,83.0,67.66666666666667,5.0,85.29334455813579
1,1,6,0,1,63,60,95,99,87,58,66,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.42857142857143,86.0,61.333333333333336,-2.0,82.40400478463785
0,0,5,0,2,98,99,64,88,72,87,99,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.71428571428571,80.5,95.0,-0.5,86.07503099088684
1,1,10,0,1,78,84,84,61,88,67,92,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.14285714285714,77.75,81.0,-4.0,88.6799798081957
1,0,2,1,30,85,77,89,77,84,71,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,79.14285714285714,83.75,73.0,34.0,92.96606863296276
0,0,6,0,0,59,100,84,93,70,56,74,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.57142857142857,76.5,76.66666666666667,-3.0,83.38818550090386
1,0,2,1,6,99,77,88,60,93,61,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,82.0,85.0,78.0,10.0,83.71094436950585
0,0,6,1,24,76,62,86,80,47,85,71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.42857142857143,72.25,72.66666666666667,26.0,86.03746509575066
1,0,7,0,26,80,90,85,89,85,80,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.42857142857143,84.75,79.33333333333333,22.5,92.54218211411356
0,0,7,0,0,82,74,92,50,77,98,100,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.85714285714286,75.25,90.66666666666669,-3.5,82.71389217291747
0,0,1,0,18,89,64,72,61,75,68,83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,73.14285714285714,74.25,71.66666666666667,17.5,89.90992944476979
0,0,4,0,20,89,79,75,80,97,94,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,83.14285714285714,85.25,80.33333333333333,18.0,89.45756872714566
1,0,0,0,23,86,89,94,95,60,90,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,86.28571428571429,83.75,89.66666666666667,23.0,88.0178704492303
0,1,4,0,4,65,76,92,86,93,61,97,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.42857142857143,84.0,78.0,2.0,85.70714464196485
1,0,4,0,30,77,95,77,84,60,90,89,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.71428571428571,74.5,91.33333333333331,28.0,88.31362209358997
1,0,4,0,34,88,85,68,62,64,99,66,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,70.5,83.33333333333333,32.0,85.52012891401769
1,0,1,0,26,98,77,94,87,44,85,61,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,80.75,74.33333333333333,25.5,80.71269847801409
0,0,5,0,27,84,86,90,80,72,99,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.14285714285714,81.5,90.0,24.5,91.66476212239924
1,0,1,1,18,91,85,66,83,70,71,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,78.0,77.5,78.66666666666667,22.5,90.83484861008832
1,0,4,0,39,97,95,94,90,86,85,95,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.71428571428572,91.75,91.66666666666669,37.0,95.24906024333832
1,0,7,1,29,77,88,63,87,71,93,84,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.42857142857143,74.5,88.33333333333333,30.5,89.38778780748106
0,0,0,1,27,100,84,93,96,97,70,95,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.71428571428572,96.5,83.0,32.0,89.58023855496545
0,1,3,1,17,93,70,62,99,63,83,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,75.71428571428571,79.25,71.0,20.5,84.06561071440885
1,1,5,1,31,93,99,79,78,64,87,76,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.28571428571429,78.5,87.33333333333333,33.5,88.31362209358997
1,1,4,0,13,94,89,74,75,73,78,61,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.71428571428571,79.0,76.0,11.0,89.08038026128679
1,0,4,1,12,88,86,79,93,68,92,99,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.42857142857143,82.0,92.33333333333331,15.0,89.7553730691459
0,1,10,0,0,93,95,94,70,83,86,94,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.85714285714286,85.0,91.66666666666669,-5.0,90.88172948729546
0,0,2,1,21,83,75,84,68,95,80,88,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.85714285714286,82.5,81.0,25.0,91.25493336353631
1,1,3,0,28,96,93,100,96,97,81,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.71428571428572,97.25,82.0,26.5,89.74143795465976
1,1,8,0,35,87,88,93,88,96,85,94,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.14285714285714,91.0,89.0,31.0,95.85960664394588
0,0,9,1,24,95,82,84,69,63,85,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.14285714285714,77.75,78.66666666666667,24.5,88.62123950176512
0,0,1,0,28,87,87,86,84,66,83,81,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,80.75,83.66666666666667,27.5,92.60630899572706
0,0,9,0,0,43,95,64,95,66,67,74,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,67.0,78.66666666666667,-4.5,81.61522368914976
1,1,6,0,0,40,100,88,79,71,86,89,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,69.5,91.66666666666669,-3.0,80.60928057033468
0,0,2,0,3,64,70,98,82,100,72,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,80.57142857142857,86.0,73.33333333333333,2.0,86.15734679987078
1,0,3,0,16,72,79,95,68,75,70,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,78.14285714285714,77.5,79.0,14.5,90.00952834899553
1,0,2,0,26,77,96,86,84,90,85,91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,84.25,90.66666666666669,25.0,93.94469929180502
1,1,10,1,4,40,86,53,63,50,87,77,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.14285714285714,51.5,83.33333333333333,4.0,81.43993021359589
0,0,2,0,24,100,89,90,96,72,90,86,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,89.5,88.33333333333333,23.0,91.14938796843217
0,0,5,1,22,89,93,95,88,72,76,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,83.42857142857143,86.0,80.0,24.5,89.85345472821508
1,1,2,0,14,97,74,76,72,62,69,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,77.14285714285714,76.75,77.66666666666667,13.0,87.80124908814334
0,0,2,0,21,100,77,74,61,81,96,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,83.57142857142857,79.0,89.66666666666667,20.0,85.68384196258015
0,0,4,0,29,81,88,85,89,81,91,98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.57142857142857,84.0,92.33333333333331,27.0,94.00396956709017
1,0,6,0,3,100,91,53,78,55,91,74,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.42857142857143,71.5,85.33333333333333,0.0,81.78958958125745
0,0,2,0,4,80,65,96,73,84,92,73,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.42857142857143,83.25,76.66666666666667,3.0,88.9116105338791
0,0,5,0,19,79,88,83,84,78,72,79,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.42857142857143,81.0,79.66666666666667,16.5,94.87304044430675
0,0,3,0,33,96,64,100,87,88,60,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,79.57142857142857,92.75,62.0,31.5,82.93290551131463
1,0,1,0,24,95,81,91,62,36,79,69,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.28571428571429,71.0,76.33333333333333,23.5,79.94412566757322
0,0,4,0,29,86,68,65,64,95,82,87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,78.14285714285714,77.5,79.0,27.0,87.65187502184277
0,0,1,1,27,86,97,72,90,95,99,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.85714285714286,85.75,90.66666666666669,31.5,89.52099604878767
1,0,2,0,20,87,68,66,83,92,81,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,79.57142857142857,82.0,76.33333333333333,19.0,90.49812048667664
1,0,0,0,35,94,87,100,90,86,86,90,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.42857142857144,92.5,87.66666666666667,35.0,94.90565205817458
1,0,0,0,29,88,71,87,85,100,78,78,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.85714285714286,90.0,75.66666666666667,29.0,90.6649661413117
0,0,2,1,0,88,69,76,64,90,78,80,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.85714285714286,79.5,75.66666666666667,4.0,90.61155725677271
0,0,3,0,10,76,61,68,88,86,87,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,76.0,79.5,71.33333333333333,8.5,88.78988551946651
0,0,1,1,29,84,66,99,80,71,88,89,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.42857142857143,83.5,81.0,33.5,88.76230832040164
0,0,0,1,17,96,77,91,85,69,91,91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,85.71428571428571,85.25,86.33333333333333,22.0,90.46560112514891
